canonical_id,canonical_name,canonical_entity_type,canonical_key,member_count,source_ids,book_ids,original_names,canonical_confidence,autolink_policy,phase4_status,notes,aliases,alias_count,review_reasons,review_priority,review_count,question_event_count,unique_question_count,weighted_event_sum,location_count__answer,location_count__distractor,location_count__other,location_count__seed_linked,location_count__seed_matched,location_count__stem,section_event_count,unique_section_count,out_relation_count,in_relation_count,master_v2_source,question_event_count_v2,unique_question_count_v2,location_v2__answer,location_v2__distractor,location_v2__source_note,location_v2__stem,display_component_count,component_formula_count_v2
can_62f2dde783,黃藥子,herb,herb::黃藥子,2,tcm_v146,v146_graph,黃藥子,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,phase5_entities_with_H_recomputed_counts,1.0,1.0,1.0,0.0,0.0,0.0,0,1.0
can_ee3c9185ce,黃褐痂皮,diagnostic_feature,diagnostic_feature::黃褐痂皮,2,formal_exam|tcm_v146,exam098_115|v146_graph,黃褐痂皮,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,phase5_entities_with_H_recomputed_counts,1.0,1.0,0.0,1.0,0.0,0.0,0,0
can_b8ca5cba56,黃連香薷飲,formula,formula::黃連香薷飲,2,wenbing_v044,wenbing,黃連香薷飲,medium_or_event_seeded,normal,merged_exact_or_alias,,,0,,,0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,12.0,2.0,phase5_entities_with_H_recomputed_counts,1.0,1.0,1.0,0.0,0.0,0.0,0,0
can_22e32b5107,黑神散,formula,formula::黑神散,2,tcm_v146,v146_graph,黑神散,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,phase5_entities_with_H_recomputed_counts,1.0,1.0,0.0,1.0,0.0,0.0,8.0,0
can_9982ba8705,點刺舌,diagnostic_feature,diagnostic_feature::點刺舌,1,phase2_refined,diagnosis,點刺舌,high_or_seeded,normal,single_source_entity,,,0,,,0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,1.0,1.0,1.0,0.0,0.0,0.0,0,0
can_5f5a3261fc,鼻塞不利,diagnostic_feature,diagnostic_feature::鼻塞不利,1,tcm_v146,v146_graph,鼻塞不利,high_or_seeded,normal,single_source_entity,,,0,,,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,phase5_entities_with_H_recomputed_counts,1.0,1.0,0.0,0.0,0.0,1.0,0,0
can_725f402a92,齒縫出血,diagnostic_feature,diagnostic_feature::齒縫出血,1,phase2_refined,diagnosis,齒縫出血,high_or_seeded,normal,single_source_entity,,,0,,,0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,1.0,1.0,0.0,1.0,0.0,0.0,0,0
can_89b1e36e15,龍膽草,herb,herb::龍膽草,2,tcm_v146,v146_graph,龍膽草,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,phase5_entities_with_H_recomputed_counts,1.0,1.0,1.0,0.0,0.0,0.0,0,1.0
can_fb16a9960e,098-2-臨床一-52,question,question::098-2-臨床一-52,1,tcm_v146,v146_graph,098-2-臨床一-52,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_c039fec059,103-1-臨床一-17,knowledge_item,knowledge_item::103-1-臨床一-17,1,wenbing_v044,wenbing,103-1-臨床一-17,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_6455813fe8,103-1-臨床一-18,knowledge_item,knowledge_item::103-1-臨床一-18,1,wenbing_v044,wenbing,103-1-臨床一-18,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_03a9cf3430,103-1-臨床一-19,knowledge_item,knowledge_item::103-1-臨床一-19,1,wenbing_v044,wenbing,103-1-臨床一-19,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_dab041043f,103-1-臨床一-20,knowledge_item,knowledge_item::103-1-臨床一-20,1,wenbing_v044,wenbing,103-1-臨床一-20,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_46e5eece9b,103-1-臨床一-21,knowledge_item,knowledge_item::103-1-臨床一-21,1,wenbing_v044,wenbing,103-1-臨床一-21,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_1d9475be07,103-1-臨床一-22,knowledge_item,knowledge_item::103-1-臨床一-22,1,wenbing_v044,wenbing,103-1-臨床一-22,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_fb96660bbc,103-1-臨床一-23,knowledge_item,knowledge_item::103-1-臨床一-23,1,wenbing_v044,wenbing,103-1-臨床一-23,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_fb4777aa8e,103-1-臨床一-24,knowledge_item,knowledge_item::103-1-臨床一-24,1,wenbing_v044,wenbing,103-1-臨床一-24,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_c58bb007a5,103-1-臨床一-25,knowledge_item,knowledge_item::103-1-臨床一-25,1,wenbing_v044,wenbing,103-1-臨床一-25,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_ca4431a7eb,103-1-臨床一-26,knowledge_item,knowledge_item::103-1-臨床一-26,1,wenbing_v044,wenbing,103-1-臨床一-26,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_119555f752,103-1-臨床一-27,knowledge_item,knowledge_item::103-1-臨床一-27,1,wenbing_v044,wenbing,103-1-臨床一-27,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_11b228937d,103-1-臨床一-28,knowledge_item,knowledge_item::103-1-臨床一-28,1,wenbing_v044,wenbing,103-1-臨床一-28,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_fc9480b278,103-1-臨床一-29,knowledge_item,knowledge_item::103-1-臨床一-29,1,wenbing_v044,wenbing,103-1-臨床一-29,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_74f04d890e,103-1-臨床一-30,knowledge_item,knowledge_item::103-1-臨床一-30,1,wenbing_v044,wenbing,103-1-臨床一-30,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_e6b0486958,103-1-臨床一-31,knowledge_item,knowledge_item::103-1-臨床一-31,1,wenbing_v044,wenbing,103-1-臨床一-31,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_907946b159,103-1-臨床一-32,knowledge_item,knowledge_item::103-1-臨床一-32,1,wenbing_v044,wenbing,103-1-臨床一-32,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_4b576699b4,103-1-臨床一-45,question,question::103-1-臨床一-45,1,tcm_v146,v146_graph,103-1-臨床一-45,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_8678e8e7ce,103-1-臨床一-46,question,question::103-1-臨床一-46,1,tcm_v146,v146_graph,103-1-臨床一-46,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_e79034cd34,103-1-臨床一-47,question,question::103-1-臨床一-47,1,tcm_v146,v146_graph,103-1-臨床一-47,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_ee0a8e6634,103-1-臨床一-48,question,question::103-1-臨床一-48,1,tcm_v146,v146_graph,103-1-臨床一-48,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_db24c9d00a,103-1-臨床一-49,question,question::103-1-臨床一-49,1,tcm_v146,v146_graph,103-1-臨床一-49,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_6b754bd785,103-1-臨床一-50,question,question::103-1-臨床一-50,1,tcm_v146,v146_graph,103-1-臨床一-50,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_6e39cdc301,103-1-臨床一-51,question,question::103-1-臨床一-51,1,tcm_v146,v146_graph,103-1-臨床一-51,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_f7ceeab09b,103-1-臨床一-52,question,question::103-1-臨床一-52,1,tcm_v146,v146_graph,103-1-臨床一-52,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_0a79d73bbd,103-1-臨床一-53,question,question::103-1-臨床一-53,1,tcm_v146,v146_graph,103-1-臨床一-53,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_9db04f9e17,103-1-臨床一-54,question,question::103-1-臨床一-54,1,tcm_v146,v146_graph,103-1-臨床一-54,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_6c9383a534,103-1-臨床一-55,question,question::103-1-臨床一-55,1,tcm_v146,v146_graph,103-1-臨床一-55,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_36b63ac160,103-1-臨床一-56,question,question::103-1-臨床一-56,1,tcm_v146,v146_graph,103-1-臨床一-56,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_5589cadb0c,103-1-臨床一-57,question,question::103-1-臨床一-57,1,tcm_v146,v146_graph,103-1-臨床一-57,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_a8440dfc6a,103-1-臨床一-58,question,question::103-1-臨床一-58,1,tcm_v146,v146_graph,103-1-臨床一-58,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_3d9bfa2f38,103-1-臨床一-59,question,question::103-1-臨床一-59,1,tcm_v146,v146_graph,103-1-臨床一-59,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_38693ee9e1,103-1-臨床一-60,question,question::103-1-臨床一-60,1,tcm_v146,v146_graph,103-1-臨床一-60,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_3c22edeaeb,103-1-臨床一-61,question,question::103-1-臨床一-61,1,tcm_v146,v146_graph,103-1-臨床一-61,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_38696b1210,103-1-臨床一-62,question,question::103-1-臨床一-62,1,tcm_v146,v146_graph,103-1-臨床一-62,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_2c79f53012,103-1-臨床一-63,question,question::103-1-臨床一-63,1,tcm_v146,v146_graph,103-1-臨床一-63,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_1d3b222a70,103-1-臨床一-64,question,question::103-1-臨床一-64,1,tcm_v146,v146_graph,103-1-臨床一-64,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_640f19ba5b,103-2-臨床一-17,knowledge_item,knowledge_item::103-2-臨床一-17,1,wenbing_v044,wenbing,103-2-臨床一-17,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_3043403d43,103-2-臨床一-18,knowledge_item,knowledge_item::103-2-臨床一-18,1,wenbing_v044,wenbing,103-2-臨床一-18,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_fd4bd645b0,103-2-臨床一-19,knowledge_item,knowledge_item::103-2-臨床一-19,1,wenbing_v044,wenbing,103-2-臨床一-19,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_1572423f97,103-2-臨床一-20,knowledge_item,knowledge_item::103-2-臨床一-20,1,wenbing_v044,wenbing,103-2-臨床一-20,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_8fd2c34929,103-2-臨床一-21,knowledge_item,knowledge_item::103-2-臨床一-21,1,wenbing_v044,wenbing,103-2-臨床一-21,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_58252adae7,103-2-臨床一-22,knowledge_item,knowledge_item::103-2-臨床一-22,1,wenbing_v044,wenbing,103-2-臨床一-22,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_c18504a9e6,103-2-臨床一-23,knowledge_item,knowledge_item::103-2-臨床一-23,1,wenbing_v044,wenbing,103-2-臨床一-23,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_0b80c17711,103-2-臨床一-24,knowledge_item,knowledge_item::103-2-臨床一-24,1,wenbing_v044,wenbing,103-2-臨床一-24,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_e73fa6860e,103-2-臨床一-25,knowledge_item,knowledge_item::103-2-臨床一-25,1,wenbing_v044,wenbing,103-2-臨床一-25,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_cd84e662c3,103-2-臨床一-26,knowledge_item,knowledge_item::103-2-臨床一-26,1,wenbing_v044,wenbing,103-2-臨床一-26,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_e2d9559372,103-2-臨床一-27,knowledge_item,knowledge_item::103-2-臨床一-27,1,wenbing_v044,wenbing,103-2-臨床一-27,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_f39c569804,103-2-臨床一-28,knowledge_item,knowledge_item::103-2-臨床一-28,1,wenbing_v044,wenbing,103-2-臨床一-28,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_c4127090d7,103-2-臨床一-29,knowledge_item,knowledge_item::103-2-臨床一-29,1,wenbing_v044,wenbing,103-2-臨床一-29,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_042c95c016,103-2-臨床一-30,knowledge_item,knowledge_item::103-2-臨床一-30,1,wenbing_v044,wenbing,103-2-臨床一-30,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_821ab2bf50,103-2-臨床一-31,knowledge_item,knowledge_item::103-2-臨床一-31,1,wenbing_v044,wenbing,103-2-臨床一-31,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_999232c1a2,103-2-臨床一-32,knowledge_item,knowledge_item::103-2-臨床一-32,1,wenbing_v044,wenbing,103-2-臨床一-32,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_30c4002f39,103-2-臨床一-45,question,question::103-2-臨床一-45,1,tcm_v146,v146_graph,103-2-臨床一-45,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_b577d61b29,103-2-臨床一-46,question,question::103-2-臨床一-46,1,tcm_v146,v146_graph,103-2-臨床一-46,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_7cb571a062,103-2-臨床一-47,question,question::103-2-臨床一-47,1,tcm_v146,v146_graph,103-2-臨床一-47,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_d927e1ca8a,103-2-臨床一-48,question,question::103-2-臨床一-48,1,tcm_v146,v146_graph,103-2-臨床一-48,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_c922179e9b,103-2-臨床一-49,question,question::103-2-臨床一-49,1,tcm_v146,v146_graph,103-2-臨床一-49,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_41fc398f15,103-2-臨床一-50,question,question::103-2-臨床一-50,1,tcm_v146,v146_graph,103-2-臨床一-50,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_bb4ef9070a,103-2-臨床一-51,question,question::103-2-臨床一-51,1,tcm_v146,v146_graph,103-2-臨床一-51,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_48e34898db,103-2-臨床一-52,question,question::103-2-臨床一-52,1,tcm_v146,v146_graph,103-2-臨床一-52,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_277d31d835,103-2-臨床一-53,question,question::103-2-臨床一-53,1,tcm_v146,v146_graph,103-2-臨床一-53,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_91a5fb43dc,103-2-臨床一-54,question,question::103-2-臨床一-54,1,tcm_v146,v146_graph,103-2-臨床一-54,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_283099121b,103-2-臨床一-55,question,question::103-2-臨床一-55,1,tcm_v146,v146_graph,103-2-臨床一-55,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_2b8a2f5ff7,103-2-臨床一-56,question,question::103-2-臨床一-56,1,tcm_v146,v146_graph,103-2-臨床一-56,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_707a5e7551,103-2-臨床一-57,question,question::103-2-臨床一-57,1,tcm_v146,v146_graph,103-2-臨床一-57,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_bbd17f3604,103-2-臨床一-58,question,question::103-2-臨床一-58,1,tcm_v146,v146_graph,103-2-臨床一-58,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_559fd1b2cd,103-2-臨床一-59,question,question::103-2-臨床一-59,1,tcm_v146,v146_graph,103-2-臨床一-59,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_e4db65e457,103-2-臨床一-60,question,question::103-2-臨床一-60,1,tcm_v146,v146_graph,103-2-臨床一-60,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
